arm,stt,citation_recall,citation_precision,citation_f1,citation_display_rate,bertscore_p,bertscore_r,bertscore_f1,rouge1,rouge2,rougeL,bleu,latency_s,prolog_first_try_solution,repair_invoked,repair_success,pred_citation_parse_errors,record_path
llm_only,23,0.0,0.0,0.0,,0.7691,0.7249,0.7464,0.6802,0.4131,0.3545,0.1668,6.218,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A23.json
llm_only,24,0.0,0.0,0.0,,0.7618,0.6864,0.7221,0.5588,0.3404,0.3622,0.0828,2.775,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A24.json
llm_only,25,0.0,0.0,0.0,1.0,0.7421,0.6442,0.6897,0.3994,0.225,0.2611,0.0326,2.567,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A25.json
llm_only,27,0.0,0.0,0.0,,0.7599,0.7604,0.7602,0.6989,0.3321,0.3643,0.1721,4.001,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A27.json
llm_only,29,0.0,0.0,0.0,,0.7022,0.642,0.6708,0.6683,0.2638,0.3055,0.0561,2.18,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A29.json
llm_only,36,0.0,0.0,0.0,1.0,0.7706,0.7713,0.7709,0.7216,0.4506,0.4078,0.2087,2.318,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A36.json
llm_only,40,0.0,0.0,0.0,,0.7339,0.7621,0.7477,0.4967,0.2361,0.2882,0.0961,46.246,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A40.json
llm_only,41,0.0,0.0,0.0,1.0,0.7477,0.7784,0.7627,0.5357,0.3026,0.301,0.1001,4.421,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A41.json
llm_only,51,0.0,0.0,0.0,,0.7081,0.7356,0.7216,0.6043,0.3325,0.3453,0.0168,4.001,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A51.json
llm_only,56,0.0,0.0,0.0,1.0,0.6876,0.7072,0.6973,0.6311,0.375,0.3422,0.0748,3.263,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A56.json
llm_only,57,0.0,0.0,0.0,,0.7142,0.7442,0.7289,0.6712,0.3394,0.3559,0.0547,3.419,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A57.json
llm_only,58,0.0,0.0,0.0,,0.7041,0.7524,0.7275,0.5956,0.2692,0.306,0.0618,3.543,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A58.json
llm_only,60,0.0,0.0,0.0,1.0,0.6981,0.7454,0.721,0.5914,0.3052,0.345,0.0953,4.899,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A60.json
llm_only,63,0.0,0.0,0.0,,0.7205,0.7312,0.7258,0.5261,0.3098,0.2948,0.0415,3.312,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A63.json
llm_only,68,0.0,0.0,0.0,1.0,0.6743,0.7287,0.7004,0.4448,0.2145,0.269,0.0425,7.225,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A68.json
llm_only,7,0.0,0.0,0.0,,0.797,0.7337,0.764,0.6771,0.3624,0.4028,0.2258,3.214,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A7.json
llm_only,71,0.0,0.0,0.0,,0.7236,0.7226,0.7231,0.5994,0.2866,0.3323,0.0775,2.534,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A71.json
llm_only,72,0.0,0.0,0.0,1.0,0.7395,0.7296,0.7345,0.724,0.3032,0.3513,0.0845,2.585,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A72.json
llm_only,8,0.0,0.0,0.0,1.0,0.742,0.6937,0.7171,0.5101,0.3543,0.34,0.0531,2.827,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A8.json
llm_only,87,0.0,0.0,0.0,1.0,0.7472,0.7798,0.7631,0.5662,0.3394,0.3532,0.0986,4.793,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A87.json
llm_only,88,0.0,0.0,0.0,,0.707,0.7249,0.7159,0.5538,0.2595,0.2849,0.0464,3.158,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A88.json
llm_only,89,0.0,0.0,0.0,,0.7187,0.7546,0.7362,0.5646,0.3024,0.3325,0.0686,3.992,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A89.json
llm_only,9,0.0,0.0,0.0,,0.7573,0.7327,0.7448,0.6936,0.3869,0.3826,0.1594,3.532,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A9.json
llm_only,92,0.0,0.0,0.0,,0.6368,0.6567,0.6466,0.5466,0.2979,0.3178,0.0488,2.989,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A92.json
llm_only,99,0.0,0.0,0.0,,0.6967,0.7032,0.6999,0.5909,0.2743,0.2898,0.0472,2.451,,,,,E:\legal-graph-kb\experiments\02_logic_lm_hyde_semantic\results\llm_only\A99.json
